CounterID_ASTA,daylight_hours,is_lighty,humidity,temperature,true,pred,StartTime,Lat,Lon,ASTA_Counters.NationalParkCode
922,10.858888888888886,1,0.83,-1.87,3,1.8321916089694248,2019-10-05 10:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.853333333333332,1,0.88,0.65,2,1.717859151651975,2019-10-05 11:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.848055555555556,1,0.81,1.72,2,1.8621735301611666,2019-10-05 12:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.8425,1,0.57,5.48,9,3.989114496676097,2019-10-05 13:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.837222222222225,1,0.73,3.18,2,2.679562445182993,2019-10-05 14:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.831666666666667,1,0.69,3.75,2,2.7528773318705686,2019-10-05 15:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.826388888888893,1,0.8,1.91,3,1.9260606473963993,2019-10-05 16:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.820833333333333,1,0.71,3.92,0,2.760826344789972,2019-10-05 17:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.815555555555555,0,0.77,2.81,1,0.2781055788917436,2019-10-05 18:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.81,0,0.84,1.6,0,-0.15498187533007451,2019-10-05 19:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.804722222222226,0,0.98,-0.67,0,-0.14722708225645936,2019-10-05 20:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.799166666666665,0,0.86,0.99,0,-0.36499742912782807,2019-10-05 21:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.793888888888883,0,0.86,1.06,0,-0.36499742912782807,2019-10-05 22:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.788333333333336,0,0.84,1.3,0,-0.05886714981960863,2019-10-05 23:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.783055555555556,0,0.88,0.51,0,-0.4609510893625676,2019-10-06 00:00:00,60.3307308136045,24.49283804648889,Nuuksio
